195942,24.368253394075087
195943,45.1400274650684
195944,31.52172115557309
195945,39.64126429225707
195946,131.4154642384803
195947,22.288532044209088
195948,85.09950139113953
195949,71.13962662226325
195950,62.219576287166646
195951,120.55744887761698
195952,29.780447691144424
195953,46.7983180834943
195954,36.58862734399806
195955,83.46690963628514
195956,128.5303594794513
195957,27.65076304477541
195958,151.28047736998946
195959,137.63899256827952
195960,43.480082658533
195961,75.52228648858424
195962,360.56456658333684
195963,96.92451723791261
195964,91.17602721670399
195965,141.8069052543557
195966,48.92256020215763
195967,39.55271090448345
195968,15.724006595096673
195969,38.11112638814349
195970,105.83440618082848
195971,101.18535094509838
195972,20.322016726828842
195973,58.86598608762074
195974,105.91611466372765
195975,83.88859090134909
195976,101.53277249730195
195977,150.39122708367782
195978,115.37177410283584
195979,127.74546043962012
195980,31.26994259890093
195981,43.761031740334566
195982,63.64647056393058
195983,115.24577448396265
195984,122.10419904150157
195985,60.790075810899076
195986,74.64936862751696
195987,27.151906490866203
195988,76.02998026212487
195989,71.3494042201036
195990,22.038276335824808
195991,139.93795488422938
195992,139.43602995891155
195993,20.44879392861906
195994,35.98780652822849
195995,72.04842606523007
195996,45.55905822599831
195997,30.405607052000978
195998,64.08627040936045
195999,67.19518628730741
196000,137.2323186501579
196001,149.86927078869087
196002,29.990811077843354
196003,91.46303133143134
196004,101.17126671242022
196005,137.1444553682133
196006,22.962475996452206
196007,157.9094249149293
196008,51.36972504187487
196009,47.68290040251746
196010,30.41573531097341
196011,318.65993075346955
196012,42.53807568439126
196013,76.68009280968036
196014,64.78763841516323
196015,62.961829625559176
196016,81.21472636586634
196017,33.144464202966695
196018,20.348596677920803
196019,30.576039254676534
196020,63.5218183868996
196021,105.25293889726038
196022,104.63914332334305
196023,24.869802877864508
196024,149.89146410701426
196025,74.1341099298643
196026,58.24128720587178
196027,134.98158225984926
196028,74.35751403737636
196029,120.97387413196437
196030,65.85627050000531
196031,38.61107992886622
196032,9.000981816721488
196033,68.87917105640288
196034,87.90400642118304
196035,118.00141919413815
196036,75.7257423868302
196037,67.16272647174324
196038,46.01935974449756
196039,96.82082740582909
196040,71.69340355702323
196041,86.48939345894709
196042,40.69382236612477
196043,41.3753237513496
196044,25.847915861859356
196045,31.839198963260422
196046,92.98914336658315
196047,16.922404948232405
196048,115.17361500953339
196049,34.45734589100169
196050,36.403375605691906
196051,55.35785416633156
196052,133.56039873840743
196053,117.32382993550353
196054,150.46038474690195
196055,113.72145833739737
196056,142.2580532365326
196057,160.19831828386063
196058,176.8822012037587
196059,134.13762291421864
196060,154.37512356454823
196061,81.20699976223956
196062,41.3883153426677
196063,107.45117209969638
196064,333.13415087110053
196065,29.603844177253812
196066,72.82456555085402
196067,75.7975177866613
196068,32.98342656068802
196069,34.00510426132144
196070,20.182248428547346
196071,53.46319177165496
196072,35.42860433353135
196073,111.96827106247572
196074,111.72033754762906
196075,32.56634260333274
196076,75.62350337784795
196077,34.56549234917071
196078,19.960582005972473
196079,23.92974118496476
196080,24.898263584919654
196081,44.831682324304964
196082,63.64015976983596
196083,103.68223310970966
196084,19.410093754980792
196085,46.41310782720082
196086,53.605757838732096
196087,57.91972969072445
196088,119.24381201181492
196089,102.65625128415115
196090,134.75790229435643
196091,92.72993847663082
196092,73.30655789378099
196093,57.44938662483069
196094,128.12222062575185
196095,41.76681060274365
196096,25.90039724195312
196097,85.32995804856829
196098,49.3045459965431
196099,25.380277540648883
196100,19.92286006735047
196101,25.441107607999644
196102,30.286847991147926
196103,34.47550902806176
196104,59.53920835685621
196105,36.27200452300344
196106,51.401979252558235
196107,133.17711079004405
196108,133.09805631260105
196109,117.55617851801307
196110,80.67554917831674
196111,55.033796870019
196112,173.7460092174292
196113,92.64790839169171
196114,120.41937277347623
196115,105.80405746660706
196116,42.858521834800676
196117,80.78549282651248
196118,273.03694335460114
196119,111.12717502614672
196120,38.0230635923492
196121,132.14237111686515
196122,48.08742782257873
196123,71.30405460187072
196124,38.32069643709884
196125,20.7684446917855
196126,19.626554752239915
196127,110.38598539961257
196128,108.14546072078083
196129,46.634532722474205
196130,72.23412966708855
196131,29.827853374047248
196132,11.70052447163193
196133,27.075334006419702
196134,79.807579255023
196135,72.77540695649255
196136,139.75441647258214
196137,114.03014897326993
196138,27.281182625596387
196139,159.77909764595776
196140,78.84225239641393
196141,95.6225632143407
196142,94.60255792887074
196143,62.23339543841795
196144,60.88964992316431
196145,50.1207257019524
196146,59.95797838186936
196147,55.80649642075215
196148,18.27746371942699
196149,41.55593506666172
196150,40.59837990039738
196151,86.35736144834036
196152,57.90147293160235
196153,76.1322214518832
196154,62.76592008615605
196155,32.14785827595173
196156,52.934287230651876
196157,58.027814892907244
196158,81.71854258428326
196159,161.713805120311
196160,24.239710274985633
196161,97.7133642215686
196162,56.37703126881356
196163,89.01299747458084
196164,92.12801263969175
196165,36.979288391020376
196166,46.89914746108581
196167,262.7658854092366
196168,60.416757076608064
196169,80.52845506384315
196170,43.8567682136552
196171,14.015074196544905
196172,32.86758057490532
196173,26.25092509406631
196174,50.40291029936868
196175,48.443096621455666
196176,31.78822051485839
196177,118.56200609345194
196178,109.85318128027748
196179,22.879894942179426
196180,35.04962912358097
196181,62.27055776996061
196182,70.27409412546012
196183,21.30941098731981
196184,77.52173873390022
196185,50.66863295731306
196186,80.36071282069636
196187,27.994707368626205
196188,30.67685744834584
196189,57.3970018570583
196190,81.73741685981174
196191,108.09496493103589
196192,72.72844371492613
196193,57.459221809511426
196194,57.18677271485116
196195,34.11642258325584
196196,65.33433807689501
196197,38.52604211958068
196198,40.78616602448755
196199,102.19678838770952
196200,30.58635775651149
196201,28.98767235887051
196202,116.43733736168494
196203,65.56788829248043
196204,26.81250936009413
196205,24.978515072005123
196206,27.735099706442178
196207,48.622795329413265
196208,102.05847422025697
196209,53.9802039547291
196210,161.38580408825345
196211,117.24571629486843
196212,44.315826969797634
196213,56.81858510019059
196214,24.159394727964266
196215,158.14080538747464
196216,70.05282645976065
196217,62.628123016950234
196218,43.60347948405737
196219,41.66463827466046
196220,57.32658966344722
196221,221.343154613433
196222,35.488752061957
196223,164.84959645188445
196224,-1.4919358612353268
196225,79.27283002496534
196226,74.79259277149461
196227,102.86181993633438
196228,34.04507280228516
196229,49.41108107735526
196230,45.02641525726852
196231,26.27235369417924
196232,99.22366775595408
196233,104.13027231552228
196234,86.13833156079883
196235,95.5907178030952
196236,42.62157197814668
196237,91.6996540302273
196238,70.40828099160066
196239,68.41230617637315
196240,34.31252440254607
196241,53.18163601208188
196242,75.62515110546725
196243,107.21658832454872
196244,98.94776769285289
196245,63.782231512252984
196246,26.91887657034917
196247,45.02325745193515
196248,89.48634974894756
196249,99.74650454155217
196250,47.17971280025087
196251,85.27288560326734
196252,61.89537577060232
196253,107.78978394376747
196254,27.053342696384384
196255,41.70862548961343
196256,77.0650135174749
196257,51.13712914028315
196258,49.90540787809738
196259,31.639482091533047
196260,56.81784169843244
196261,24.749161305302355
196262,38.3470125812115
196263,34.625986303384465
196264,104.58416355953821
196265,73.65469650895855
196266,22.68866568943976
196267,22.11171219051308
196268,48.39725964956578
196269,36.79441944057301
196270,16.1645773294203
196271,112.54843356327574
196272,181.58803764585565
196273,86.15489750698443
196274,96.48228269006964
196275,52.96184537527229
196276,190.3559235045487
196277,88.01772551663049
196278,63.200540937594006
196279,32.34589759988829
196280,52.82135262948655
196281,21.643373885360848
196282,46.83248642446869
196283,25.812363194191658
196284,109.77275220682523
196285,95.43813035315483
196286,36.61313228059594
196287,72.04972757066899
196288,101.52677533036038
196289,67.49519082585314
196290,65.9359222699709
196291,95.31062297925646
